@RELATION mirnas_train


@ATTRIBUTE ddG NUMERIC
@ATTRIBUTE gc_content NUMERIC
@ATTRIBUTE dP NUMERIC
@ATTRIBUTE dQ NUMERIC
@ATTRIBUTE ddS NUMERIC
@ATTRIBUTE dMelt NUMERIC
@ATTRIBUTE dGU NUMERIC
@ATTRIBUTE dAU NUMERIC
@ATTRIBUTE dSS NUMERIC
@ATTRIBUTE Fs NUMERIC
@ATTRIBUTE zP NUMERIC
@ATTRIBUTE zG NUMERIC
@ATTRIBUTE zQ NUMERIC
@ATTRIBUTE zD NUMERIC
@ATTRIBUTE zF NUMERIC
@ATTRIBUTE nefe NUMERIC
@ATTRIBUTE freq NUMERIC
@ATTRIBUTE diff NUMERIC
@ATTRIBUTE diversity NUMERIC
@ATTRIBUTE GU_stems NUMERIC
@ATTRIBUTE MFEI1 NUMERIC
@ATTRIBUTE MFEI2 NUMERIC
@ATTRIBUTE MFEI3 NUMERIC
@ATTRIBUTE MFEI4 NUMERIC
@ATTRIBUTE MFEIss NUMERIC
@ATTRIBUTE dPdQ NUMERIC
@ATTRIBUTE MFEI1zG NUMERIC
@ATTRIBUTE dPzG NUMERIC
@ATTRIBUTE class {yes,no}

@DATA
-0.7090909090909091,0.7252487771968291,0.4155844155844156,0.019301205481139012,-10.903896103896104,0.48724500844558016,0.22077922077922077,0.19480519480519481,0.012987012987012988,2.0,5.811,-22.3755,-3.3384,-3.0033,1.9605,-0.7825974025974026,320.9086,7.792207792207164E-4,0.23,0.0,0.9777209302325582,0.23636363636363636,0.35454545454545455,0.02215909090909091,54.599999999999994,0.008021280199953875,-21.876994674418604,-9.298909090909092,yes
-0.28837209302325584,0.7166035694970254,0.29069767441860467,0.01816504318060045,-7.123255813953489,0.4077170125048402,0.16279069767441862,0.08139534883720931,0.011627906976744186,0.585786,1.8631,0.3277,-0.5703,-0.577,-0.0371,-0.32965116279069767,320.0688611,0.019186046511627933,10.97,0.032,0.4024150943396227,0.05767441860465117,0.048062015503875975,0.011534883720930233,24.8,0.005280535808314084,0.13187142641509436,0.09526162790697675,no
-0.4333333333333333,0.0,0.2962962962962963,0.02903169736173071,-9.953703703703704,0.6549526270456503,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.0,4.0415,-5.0548,-1.485,-1.3471,1.5643,-0.48388888888888887,320.222281,0.01722222222222222,2.42,0.020833333333333332,0.39487500000000003,0.14444444444444443,0.21666666666666665,0.02708333333333333,11.7,0.008601984403475765,-1.9960141500000002,-1.4977185185185184,yes
-0.20114942528735633,0.5681067512220901,0.3103448275862069,0.018140725734335193,-6.7,0.3910293952354755,0.12643678160919541,0.14942528735632185,0.022988505747126436,0.267949,2.6186,0.3567,0.1992,0.2452,1.5135,-0.20839080459770115,320.0193613,0.027931034482758618,18.65,0.02222222222222222,0.3540697674418605,0.040229885057471264,0.02514367816091954,0.00744997871434653,8.75,0.005629880400310922,0.12629668604651165,0.1107,no
-0.4176470588235294,0.0,0.3137254901960784,0.030981572351064263,-10.615686274509804,0.6852242189820146,0.17647058823529413,0.0784313725490196,0.0196078431372549,0.0,1.9349,-2.5236,-0.3725,-0.2531,0.8984,-0.41470588235294115,320.214037,0.018627450980392143,7.32,0.0375,0.3621,0.08352941176470588,0.08352941176470588,0.02610294117647059,21.3,0.009719708972882907,-0.91379556,-0.7917176470588235,yes
-0.3896551724137931,0.7530717399920729,0.3103448275862069,0.018140725734335193,-7.671264367816092,0.41488845029088695,0.22988505747126436,0.05747126436781609,0.09195402298850575,0.381966,1.3182,-1.4732,-0.2753,-0.2367,-0.5368,-0.411264367816092,320.0909628,0.01701149425287361,16.25,0.018518518518518517,0.517421052631579,0.09741379310344828,0.04870689655172414,0.014431673052362707,4.2375,0.005629880400310922,-0.7622646947368422,-0.45720000000000005,no
-0.3961038961038961,0.8601787822567044,0.35064935064935066,0.020532419215275564,-10.028571428571428,0.4540913631822723,0.22077922077922077,0.09090909090909091,0.012987012987012988,1.0,3.1493,-2.3624,-1.9086,-1.9249,0.3712,-0.47662337662337667,320.142032,0.01558441558441562,4.16,0.018518518518518517,0.46049019607843134,0.06601731601731602,0.06601731601731602,0.01467051467051467,30.5,0.007199679465096627,-1.0878620392156861,-0.828374025974026,yes
-0.5296875,1.123046875,0.34375,0.024742784883352464,-10.9171875,0.5604157721482753,0.234375,0.0625,0.03125,1.0,1.2857,-11.9297,-1.3926,-1.4106,0.0254,-0.600625,320.352693,0.010000000000000009,3.09,0.02727272727272727,0.4716521739130435,0.10593749999999999,0.132421875,0.024076704545454543,16.95,0.00850533230365241,-5.626668939130435,-4.100834375,no
-0.38299999999999995,0.33,0.38,0.015550402793845222,-8.128,0.3572834645669291,0.12,0.26,0.01,2.0,3.3566,-9.2312,-2.5668,-2.9381,1.1533,-0.4335,320.212458,0.00950000000000003,2.64,0.0,1.1606060606060604,0.07659999999999999,0.06383333333333333,0.010078947368421052,38.3,0.005909153061661184,-10.713786666666664,-3.507856,yes
-0.3211267605633803,0.9323546915294585,0.29577464788732394,0.022073649051661356,-7.929577464788732,0.49383333750281444,0.18309859154929578,0.07042253521126761,0.014084507042253521,0.585786,-0.1785,-0.7171,-1.5518,-1.9293,1.1159,-0.4011267605633803,320.543973,0.005352112676056324,2.98,0.03571428571428571,0.3444255319148936,0.08028169014084507,0.06422535211267606,0.01529175050301811,22.8,0.0065288257758435,-0.2469875489361702,-0.21209999999999998,no
-0.41862745098039217,0.5574778931180315,0.3333333333333333,0.015538848046285844,-7.194117647058823,0.3611338239302263,0.17647058823529413,0.0784313725490196,0.029411764705882353,0.381966,1.8001,-4.8099,-1.1453,-1.2097,0.1774,-0.4758823529411765,320.0590097,0.017058823529411783,12.63,0.0392156862745098,0.7509310344827587,0.06977124183006536,0.08372549019607843,0.012312572087658593,14.233333333333334,0.005179616015428615,-3.611903182758621,-1.6033,yes
-0.2602739726027397,0.8632013510977669,0.273972602739726,0.021113729229483544,-7.353424657534246,0.4733785190780475,0.2054794520547945,0.0547945205479452,0.0136986301369863,0.585786,0.4333,-0.3197,-0.2374,-0.324,0.9225,-0.3168493150684931,320.261636,0.011369863013698607,11.35,0.01,0.3015217391304348,0.05205479452054794,0.03718199608610567,0.013013698630136985,19.0,0.0057845833505434366,-0.0963965,-0.0875890410958904,no
-0.4605633802816902,0.7538186867684983,0.39436619718309857,0.021586354079642694,-8.219718309859156,0.5157400882333065,0.19718309859154928,0.15492957746478872,0.014084507042253521,0.585786,3.196,-10.5906,-2.3214,-2.4989,1.8885,-0.5356338028169014,320.261301,0.011690140845070399,3.27,0.026785714285714284,0.6109736842105264,0.11514084507042255,0.11514084507042255,0.016448692152917506,32.7,0.008512928369436555,-6.470577900000001,-4.176574647887324,yes
-0.28,0.59,0.26,0.015188455359952018,-7.303,0.3484869231822539,0.16,0.05,0.01,0.198062,-2.3834,0.3188,1.0323,1.0586,0.115,-0.33039999999999997,320.0589382,0.017399999999999985,30.39,0.032051282051282055,0.47457627118644075,0.04666666666666667,0.04,0.01076923076923077,28.000000000000004,0.003948998393587525,0.1512949152542373,0.08288799999999999,no
-0.3845238095238095,0.3401360544217687,0.36904761904761907,0.018663123109326683,-7.738095238095238,0.4283882783882784,0.07142857142857142,0.2857142857142857,0.011904761904761904,2.0,4.729,-8.2743,-2.3594,-2.3446,1.299,-0.40202380952380956,320.463371,0.005595238095238166,1.73,0.005376344086021505,1.1304999999999998,0.06408730158730158,0.07690476190476189,0.012403993855606758,32.3,0.006887581147489609,-9.354096149999998,-3.0536107142857145,yes
-0.21794871794871795,0.42735042735042733,0.23076923076923078,0.018682896328504964,-5.816666666666666,0.44562373193627325,0.07692307692307693,0.07692307692307693,0.02564102564102564,1.0,0.0,-6.9197,-1.6055,-1.7564,-0.7037,-0.2571794871794872,320.210132,0.012307692307692273,4.87,0.08333333333333333,0.51,0.05448717948717949,0.07264957264957266,0.01210826210826211,8.5,0.004311437614270376,-3.529047,-1.5968538461538462,no
-0.4446601941747573,0.39589028183617686,0.34951456310679613,0.0153544036736763,-7.857281553398058,0.35605503497568924,0.1262135922330097,0.18446601941747573,0.04854368932038835,1.0,2.4097,-12.357,-3.8429,-4.0444,0.1371,-0.5323300970873787,320.0515438,0.01776699029126212,10.81,0.027777777777777776,1.123190476190476,0.11116504854368932,0.14822006472491908,0.012351672060409925,9.16,0.005366587691770357,-13.879264714285712,-4.318951456310679,yes
-0.16588235294117645,0.4982698961937716,0.25882352941176473,0.01784409773872971,-7.605882352941176,0.39051908466402807,0.09411764705882353,0.1411764705882353,0.011764705882352941,0.381966,0.4974,-0.6424,-0.8849,-0.9022,-0.702,-0.17247058823529413,320.0789904,0.018352941176470593,15.07,0.012987012987012988,0.33291666666666664,0.023697478991596636,0.02764705882352941,0.0075401069518716566,14.099999999999998,0.004618472355906514,-0.21386566666666665,-0.16626823529411766,no
-0.19210526315789472,0.31548168667282245,0.2894736842105263,0.013692001362150442,-8.351754385964913,0.29224410674833284,0.09649122807017543,0.14912280701754385,0.017543859649122806,0.267949,0.4688,-0.8021,1.0868,1.4163,0.1935,-0.21657894736842107,320.00913491,0.02535087719298246,35.06,0.021645021645021644,0.6089268292682926,0.027443609022556388,0.02401315789473684,0.005821371610845295,10.95,0.003963474078517233,-0.48842020975609746,-0.23218684210526316,yes
-0.1409090909090909,0.36363636363636365,0.2636363636363636,0.013864777308014595,-7.204545454545454,0.2997418984800689,0.11818181818181818,0.12727272727272726,0.045454545454545456,0.253787,-0.217,0.5743,-0.3322,-0.3003,0.8658,-0.18154545454545454,320.0215054,0.021545454545454524,18.69,0.009852216748768473,0.38749999999999996,0.02012987012987013,0.02012987012987013,0.004858934169278997,3.0999999999999996,0.0036552594721129383,0.22254125,0.15140636363636364,no
-0.6098901098901099,0.8694602101195508,0.3626373626373626,0.017290532017395884,-9.279120879120878,0.4130639611454391,0.2857142857142857,0.03296703296703297,0.02197802197802198,0.585786,1.8631,-4.4607,-1.3499,-1.3419,2.0276,-0.6831868131868132,320.206756,0.010659340659340646,3.15,0.024242424242424242,0.7014583333333334,0.12197802197802199,0.12197802197802199,0.018481518481518484,27.75,0.00627019292938532,-3.1289951875000006,-1.6176164835164835,yes
-0.3244444444444444,0.6666666666666666,0.3333333333333333,0.01761069445245729,-7.945555555555556,0.38999984462157583,0.15555555555555556,0.12222222222222222,0.022222222222222223,0.381966,0.3841,-1.7736,-1.0987,-1.0741,0.9792,-0.4137777777777778,320.113437,0.014888888888888927,11.34,0.027777777777777776,0.48666666666666664,0.05407407407407407,0.04634920634920635,0.010814814814814814,14.599999999999998,0.00587023148415243,-0.863152,-0.5912,no
-0.3159574468085106,0.39610683567224986,0.35106382978723405,0.016817044178635932,-7.337234042553192,0.37574153424708234,0.10638297872340426,0.2127659574468085,0.02127659574468085,2.0,1.4422,-8.0221,-2.3371,-1.9028,1.0905,-0.39053191489361705,320.0448222,0.02031914893617025,11.36,0.015151515151515152,0.7976571428571428,0.052659574468085106,0.052659574468085106,0.009574468085106383,14.85,0.00590385593505304,-6.3988853657142855,-2.81626914893617,yes
-0.20909090909090908,0.3884297520661157,0.3,0.014281369040496986,-5.9381818181818184,0.31397873406446586,0.1,0.15454545454545454,0.00909090909090909,0.267949,0.9592,-0.3124,-0.0163,0.1204,1.4202,-0.23645454545454547,320.102006,0.012818181818181819,20.88,0.016835016835016835,0.5382978723404255,0.02323232323232323,0.02323232323232323,0.006336088154269972,23.0,0.0042844107121490956,-0.16816425531914891,-0.09372,no
-0.33163265306122447,0.5518533944189922,0.29591836734693877,0.015993496794085457,-8.441836734693878,0.35658165115435764,0.16326530612244897,0.10204081632653061,0.04081632653061224,0.381966,1.886,-3.5828,-0.1342,0.3542,0.2722,-0.37051020408163265,320.0327951,0.021530612244897954,23.34,0.017241379310344827,0.600943396226415,0.055272108843537414,0.04737609329446064,0.01143560872624912,8.125,0.004732769459474268,-2.15306,-1.0602163265306124,yes
-0.35232558139534886,0.7571660356949703,0.313953488372093,0.018374100025358723,-8.483720930232558,0.408952978376173,0.20930232558139536,0.05813953488372093,0.011627906976744186,0.267949,1.121,-5.4478,-1.8223,-1.7886,-0.1884,-0.4287209302325581,320.149288,0.013604651162790636,8.44,0.024691358024691357,0.46532142857142855,0.058720930232558144,0.07046511627906978,0.013049095607235143,30.300000000000004,0.005768612798659134,-2.5349780785714287,-1.7103558139534885,no
-0.5760000000000001,0.48,0.4266666666666667,0.01939691626349881,-9.312,0.4959908361970218,0.14666666666666667,0.25333333333333335,0.013333333333333334,2.0,4.9135,-14.8942,-2.7413,-2.434,3.1148,-0.6074666666666667,320.403265,0.007466666666666697,1.96,0.020833333333333332,1.2000000000000002,0.19200000000000003,0.19200000000000003,0.018000000000000002,43.2,0.008276017605759493,-17.873040000000003,-6.354858666666667,yes
-0.32857142857142857,0.7936507936507936,0.2619047619047619,0.018121109480992107,-7.113095238095238,0.4241880852759514,0.19047619047619047,0.047619047619047616,0.03571428571428571,0.381966,1.4809,-1.2461,-1.2781,-1.2923,-0.9731,-0.41333333333333333,320.0845765,0.018095238095238046,8.3,0.015151515151515152,0.41400000000000003,0.05476190476190476,0.05476190476190476,0.014935064935064935,9.200000000000001,0.004746004864069362,-0.5158854,-0.3263595238095238,no
-0.5963855421686747,0.522572216577152,0.40963855421686746,0.01808353036182957,-9.621686746987953,0.448375017726805,0.18072289156626506,0.1927710843373494,0.024096385542168676,2.0,4.346,-17.8899,-2.6506,-2.6327,1.8889,-0.6510843373493976,320.256564,0.0101204819277108,2.84,0.022058823529411766,1.1412499999999999,0.14909638554216867,0.19879518072289157,0.01754075124025514,24.749999999999996,0.007407711232556691,-20.416848374999997,-7.328392771084338,yes
-0.19318181818181818,0.4132231404958678,0.2727272727272727,0.0174941449651307,-6.467045454545455,0.38637561700292333,0.09090909090909091,0.13636363636363635,0.011363636363636364,0.381966,1.6014,-0.9246,-0.4553,-0.2112,-0.0525,-0.1965909090909091,320.00899821,0.03295454545454546,16.29,0.023809523809523808,0.46749999999999997,0.027597402597402596,0.032196969696969696,0.008049242424242424,17.0,0.004771130445035646,-0.4322505,-0.2521636363636363,no
-0.3829545454545455,0.490702479338843,0.3409090909090909,0.018002403006967736,-9.32840909090909,0.3990907983477115,0.1590909090909091,0.14772727272727273,0.022727272727272728,0.381966,3.3235,-6.7775,-2.6564,-2.5462,0.5707,-0.43727272727272726,320.0769281,0.017954545454545435,5.69,0.02,0.780421052631579,0.0765909090909091,0.0765909090909091,0.012765151515151516,16.85,0.006137182843284455,-5.289303684210527,-2.3105113636363632,yes
-0.2916666666666667,0.8101851851851853,0.25,0.020833333333333332,-8.526388888888889,0.4782718864816927,0.16666666666666666,0.06944444444444445,0.05555555555555555,0.381966,-0.2836,-0.7695,0.6914,1.1257,-1.4032,-0.34194444444444444,320.0611796,0.02388888888888892,24.38,0.01111111111111111,0.35999999999999993,0.058333333333333334,0.04861111111111111,0.016203703703703706,5.250000000000001,0.005208333333333333,-0.27701999999999993,-0.192375,no
-0.295,0.0,0.3,0.026182509907577808,-7.598333333333333,0.5816333991372377,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.0,1.7871,-4.1871,-3.0343,-2.898,1.1211,-0.33233333333333337,320.157391,0.01900000000000001,3.01,0.027777777777777776,0.3792857142857143,0.07375,0.07375,0.016388888888888887,8.85,0.007854752972273341,-1.5881072142857142,-1.25613,yes
-0.18936170212765957,0.5771842462652783,0.26595744680851063,0.016265680324685446,-5.827659574468084,0.3645141494410913,0.1595744680851064,0.07446808510638298,0.06382978723404255,0.267949,2.0935,0.2428,0.8196,1.0651,1.2677,-0.21372340425531916,320.0207438,0.025425531914893624,30.16,0.02,0.32807843137254905,0.03156028368794326,0.021040189125295507,0.007574468085106383,2.966666666666667,0.004325978809756767,0.07965744313725491,0.06457446808510638,no
-0.42592592592592593,0.4115226337448559,0.3950617283950617,0.0189058042878218,-8.509876543209876,0.4447166834129454,0.12345679012345678,0.24691358024691357,0.012345679012345678,2.0,4.3905,-8.2507,-2.0473,-1.9752,1.8928,-0.4635802469135802,320.11132,0.016666666666666597,4.24,0.0125,1.0350000000000001,0.08518518518518518,0.07098765432098765,0.013310185185185185,34.5,0.007468959718645649,-8.5394745,-3.2595358024691357,yes
-0.39615384615384613,0.8547008547008547,0.34615384615384615,0.020292299134963894,-8.701282051282051,0.4559999697763069,0.23076923076923078,0.05128205128205128,0.01282051282051282,0.381966,0.0535,-4.7982,-1.7107,-1.7897,-0.3583,-0.5038461538461538,320.3801,0.007692307692307619,2.68,0.037037037037037035,0.4635,0.07923076923076923,0.07923076923076923,0.014672364672364671,30.9,0.007024257392872117,-2.2239657,-1.6609153846153843,no
-0.5083333333333333,0.5915637860082305,0.3148148148148148,0.01463505257485743,-7.976851851851852,0.3461877431697513,0.2037037037037037,0.08333333333333333,0.037037037037037035,0.585786,1.627,-5.7499,-1.1948,-1.215,0.9747,-0.5875925925925926,320.178454,0.009814814814814835,8.1,0.01764705882352941,0.8593043478260869,0.10166666666666666,0.12708333333333333,0.014950980392156862,13.725,0.00460733136615882,-4.940914069565217,-1.8101537037037039,yes
-0.2611764705882353,0.7197231833910035,0.24705882352941178,0.017576680050215433,-6.671764705882353,0.4109660086923148,0.16470588235294117,0.047058823529411764,0.023529411764705882,0.381966,0.9045,-1.9921,-2.0065,-1.8403,-0.5254,-0.3115294117647059,320.174566,0.012705882352941199,8.63,0.02857142857142857,0.36288461538461536,0.05223529411764706,0.06529411764705882,0.012436974789915966,11.1,0.004342473894759107,-0.7229024423076923,-0.4921658823529412,no
-0.36923076923076925,0.7810650887573963,0.35384615384615387,0.024298091150958302,-9.48,0.5370384240880832,0.18461538461538463,0.15384615384615385,0.015384615384615385,0.585786,1.8084,-4.0728,-1.668,-1.8938,-0.5836,-0.39061538461538464,320.145457,0.018307692307692327,4.38,0.008695652173913044,0.47272727272727283,0.07384615384615385,0.07384615384615385,0.01605351170568562,24.0,0.00859778609956986,-1.9253236363636368,-1.4411446153846155,yes
-0.2716049382716049,0.6553878981862521,0.2716049382716049,0.018985380961033742,-7.165432098765431,0.42967387327598683,0.13580246913580246,0.09876543209876543,0.024691358024691357,0.381966,2.0027,-1.7903,-1.2356,-1.0334,0.7142,-0.33765432098765435,320.0812756,0.01913580246913581,7.89,0.02727272727272727,0.41441860465116276,0.05432098765432099,0.05432098765432099,0.012345679012345678,11.0,0.005156523223984473,-0.7419336279069767,-0.4862543209876543,no
-0.38727272727272727,0.3801652892561983,0.39090909090909093,0.013987743765787139,-9.376363636363637,0.3195127540677279,0.15454545454545454,0.2,0.00909090909090909,1.0,4.0411,-5.8336,-1.9622,-1.698,2.1487,-0.4495454545454546,320.0581083,0.015909090909090907,6.04,0.011627906976744186,1.0186956521739132,0.04840909090909091,0.03872727272727273,0.009006342494714588,42.6,0.005467936199353154,-5.9426629565217395,-2.2804072727272726,yes
-0.17922077922077922,0.6071850227694383,0.2727272727272727,0.019993308531577946,-6.335064935064935,0.4395563436153841,0.11688311688311688,0.1038961038961039,0.012987012987012988,0.585786,0.402,-0.5138,-0.7741,-0.7494,0.5184,-0.24623376623376625,320.0801327,0.02025974025974029,10.9,0.03809523809523809,0.2951666666666667,0.035844155844155845,0.02987012987012987,0.008534322820037106,13.799999999999999,0.005452720508612167,-0.15165663333333335,-0.14012727272727274,no
-0.36272727272727273,0.46280991735537186,0.33636363636363636,0.014407662758615457,-9.127272727272727,0.31809127127852227,0.18181818181818182,0.13636363636363635,0.00909090909090909,0.381966,3.5183,-6.8394,-2.2143,-2.3315,0.2567,-0.44109090909090914,320.0854124,0.013818181818181846,5.48,0.007722007722007722,0.7837500000000001,0.05181818181818182,0.04534090909090909,0.009803439803439803,39.900000000000006,0.004846213836988835,-5.360379750000001,-2.3005254545454545,yes
-0.3902777777777778,1.0416666666666665,0.2916666666666667,0.021711140138673417,-8.67361111111111,0.49328351570145007,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.381966,-0.636,-0.2661,-0.9725,-1.0126,1.2453,-0.45722222222222225,320.225664,0.012777777777777801,8.95,0.03571428571428571,0.3746666666666667,0.09756944444444444,0.07805555555555556,0.018584656084656086,9.366666666666667,0.006332415873779747,-0.0996988,-0.0776125,no
-0.4,0.5806357961968356,0.3493975903614458,0.01905486577733016,-8.659036144578314,0.429322689394003,0.1686746987951807,0.18072289156626506,0.012048192771084338,1.0,4.619,-6.0453,-2.2561,-2.2016,1.5667,-0.44734939759036146,320.360002,0.007590361445783163,2.35,0.0,0.6889,0.08,0.05714285714285715,0.013793103448275864,33.2,0.006657724187259935,-4.16460717,-2.1122132530120483,yes
-0.2310344827586207,0.5681067512220901,0.3218390804597701,0.018198457244235754,-7.612643678160919,0.3913564884476077,0.13793103448275862,0.14942528735632185,0.022988505747126436,0.381966,1.8207,-1.7225,-0.682,-0.3455,0.2335,-0.2617241379310345,320.0349214,0.023793103448275864,18.1,0.02142857142857143,0.4066744186046512,0.04620689655172414,0.02887931034482759,0.008251231527093597,10.05,0.005856974745271277,-0.7004966860465116,-0.554367816091954,no
-0.5119565217391304,0.5552930056710775,0.358695652173913,0.017134481971635026,-8.960869565217392,0.39923633525304303,0.18478260869565216,0.15217391304347827,0.010869565217391304,0.585786,3.5903,-13.7437,-1.9718,-2.1091,0.3596,-0.581304347826087,320.106845,0.014999999999999951,3.24,0.012121212121212121,0.9219574468085106,0.10239130434782609,0.1279891304347826,0.01551383399209486,47.1,0.00614606418547778,-12.671106561702127,-4.929805434782609,yes
-0.38666666666666666,0.7530864197530864,0.3,0.017455006605051872,-8.573333333333334,0.3947065261217672,0.2111111111111111,0.044444444444444446,0.06666666666666667,0.381966,1.3108,-1.5667,-0.5409,-0.4649,0.313,-0.4596666666666666,320.0566929,0.019666666666666624,14.68,0.024691358024691357,0.5134426229508197,0.06444444444444444,0.05523809523809524,0.014320987654320987,5.8,0.005236501981515562,-0.8044105573770491,-0.47001,no
-0.46338028169014084,0.7736560206308273,0.36619718309859156,0.022118341080354594,-10.008450704225352,0.5020553945683672,0.2112676056338028,0.1267605633802817,0.056338028169014086,0.585786,2.6034,-4.8698,0.0961,0.0908,0.9488,-0.4723943661971831,320.0969807,0.02028169014084504,12.9,0.015384615384615385,0.5989487179487178,0.09267605633802817,0.11584507042253521,0.017822318526543878,8.225,0.00809967419843971,-2.9167604666666658,-1.783307042253521,yes
-0.29000000000000004,1.0,0.21428571428571427,0.020197136637224004,-7.917142857142858,0.49543743877919255,0.18571428571428572,0.02857142857142857,0.08571428571428572,0.585786,-0.1498,-0.9464,-2.3711,-2.591,0.0277,-0.3924285714285714,320.287803,0.010999999999999994,3.08,0.0,0.29000000000000004,0.09666666666666668,0.05800000000000001,0.019333333333333334,3.3833333333333337,0.004327957850833715,-0.27445600000000003,-0.20279999999999998,no
-0.25816326530612244,0.4581424406497293,0.2755102040816326,0.015749963388840278,-8.021428571428572,0.3493090404970028,0.11224489795918367,0.1326530612244898,0.01020408163265306,0.267949,1.1147,-3.4642,-1.3782,-1.3973,0.4598,-0.33,320.0506061,0.018775510204081667,10.45,0.02222222222222222,0.5634999999999999,0.051632653061224484,0.036880466472303204,0.009561602418745275,25.3,0.004339275627537627,-1.9520766999999997,-0.9544224489795917,yes
-0.2097560975609756,0.669244497323022,0.3048780487804878,0.019203815420872492,-7.946341463414634,0.4104343529623141,0.14634146341463414,0.10975609756097561,0.012195121951219513,0.381966,0.3773,1.5003,0.8373,0.6945,1.1195,-0.2528048780487805,320.0192976,0.02963414634146341,24.63,0.04,0.3134222222222222,0.0524390243902439,0.023306233062330622,0.008390243902439025,17.2,0.005854821774656248,0.47022736,0.45740853658536584,no
-0.504054054054054,0.4930606281957633,0.4189189189189189,0.01996344554490543,-9.171621621621622,0.493391579291093,0.14864864864864866,0.25675675675675674,0.013513513513513514,1.0,4.346,-8.2567,-1.6644,-1.6502,2.6945,-0.5590540540540541,320.126888,0.01716216216216211,6.15,0.0064516129032258064,1.0222962962962963,0.10081081081081081,0.1260135135135135,0.016259808195292064,37.3,0.008363065025568491,-8.44079382962963,-3.458887837837838,yes
-0.37333333333333335,0.96,0.30666666666666664,0.021012640524421134,-8.442666666666668,0.47252053063802907,0.21333333333333335,0.04,0.02666666666666667,0.381966,1.0541,0.4972,-1.229,-1.5481,-0.2134,-0.4242666666666667,320.0323237,0.02826666666666668,11.1,0.034782608695652174,0.3888888888888889,0.07466666666666667,0.06222222222222223,0.016231884057971015,14.0,0.006443876427489148,0.19335555555555556,0.15247466666666665,no
-0.3697674418604651,0.8112493239588967,0.32558139534883723,0.018420791698336807,-8.945348837209302,0.40870740238029735,0.22093023255813954,0.06976744186046512,0.011627906976744186,0.267949,1.9044,-5.7603,-1.8707,-1.8326,-0.2402,-0.4445348837209302,320.0990426,0.016627906976744183,9.43,0.017857142857142856,0.4558,0.06162790697674419,0.052823920265780734,0.013205980066445184,31.8,0.005997467064574775,-2.62554474,-1.875446511627907,yes
-0.33375,0.84375,0.3125,0.019742925036562064,-7.061249999999999,0.4467604885820499,0.225,0.0375,0.0375,0.381966,0.803,-0.1278,-0.616,-0.4451,-0.8735,-0.40075000000000005,320.0793863,0.019500000000000028,15.97,0.02666666666666667,0.39555555555555555,0.055625,0.047678571428571424,0.013349999999999999,8.9,0.006169664073925645,-0.050552,-0.0399375,no
-0.3814285714285714,0.6530612244897959,0.3,0.022442151349352405,-8.382857142857143,0.5080825786347258,0.12857142857142856,0.14285714285714285,0.02857142857142857,1.0,1.4981,-3.1531,-1.3437,-1.4212,0.6285,-0.41714285714285715,320.168716,0.015714285714285684,4.09,0.031746031746031744,0.5840625,0.12714285714285714,0.12714285714285714,0.018163265306122448,13.35,0.006732645404805722,-1.84160746875,-0.9459299999999999,yes
-0.3225806451612903,1.040582726326743,0.3064516129032258,0.025416187751254496,-8.637096774193548,0.5605252853829703,0.1774193548387097,0.08064516129032258,0.016129032258064516,0.585786,0.851,-1.375,0.5592,0.9443,0.2328,-0.34596774193548385,320.182668,0.016935483870967754,15.22,0.031578947368421054,0.30999999999999994,0.06451612903225806,0.08064516129032258,0.01697792869269949,20.0,0.007788831730223152,-0.4262499999999999,-0.4213709677419355,no
-0.3242424242424242,0.7575757575757576,0.2878787878787879,0.023623238877224232,-7.024242424242424,0.5399116270557167,0.12121212121212122,0.10606060606060606,0.015151515151515152,0.585786,1.633,-2.1296,-1.1806,-1.2069,1.1346,-0.34393939393939393,320.0876668,0.022727272727272728,4.89,0.05263157894736842,0.428,0.08106060606060606,0.08106060606060606,0.017065390749601273,21.4,0.0068006293737463705,-0.9114688,-0.6130666666666666,yes
-0.23,0.45999999999999996,0.23,0.014553784388202257,-6.997000000000001,0.3430041446334143,0.12,0.08,0.05,0.267949,0.115,0.746,0.6441,0.6994,-0.0884,-0.2118,320.0110291,0.027800000000000012,35.04,0.02608695652173913,0.5000000000000001,0.046,0.02875,0.01,4.6,0.0033473704092865193,0.37300000000000005,0.17158,no
-0.3623853211009174,0.3282551973739585,0.3669724770642202,0.014400841255028737,-8.619266055045872,0.3231271757864568,0.11926605504587157,0.23853211009174313,0.009174311926605505,0.585786,5.3709,-9.3303,-2.2591,-2.1894,2.5102,-0.4121100917431193,320.137116,0.011192660550458705,5.66,0.0035714285714285718,1.1039743589743587,0.051769331585845346,0.06039755351681957,0.009059633027522936,39.5,0.005284712387166509,-10.300411961538458,-3.4239633027522935,yes
-0.18028169014084508,0.7339813529061694,0.2676056338028169,0.021572266223992703,-7.284507042253522,0.47166214611722923,0.14084507042253522,0.11267605633802817,0.028169014084507043,0.585786,0.767,-0.5106,-0.6738,-0.4273,-0.6163,-0.23140845070422536,320.135786,0.017323943661971836,11.43,0.010526315789473684,0.24562162162162163,0.036056338028169016,0.04507042253521127,0.009488510007412899,6.4,0.005772859975434666,-0.1254144,-0.1366394366197183,no
